conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2051493625415217588,Tue May 05 02:46:09 +0000 2026,0,Menerima Pinjaman Pribadi Cewe only #zonauangㅤ,2051493625415217588,,,in,,0,0,0,https://x.com/undefined/status/2051493625415217588,2008565667038167040,
2051490929023087016,Tue May 05 02:35:26 +0000 2026,0,udh tgl 5 nih yg hari ini japoan ato bentar lagi mau japoan mending joki pinjol aja di aku daripada pusing mikirin duit ny kurang mending kita ke ilegal aman dari dc no sebar data. note: belum pernah galbay/telbay. fee akhir #zonauangㅤ #pinjol #pinpri,2051490929023087016,,,in,,0,0,0,https://x.com/undefined/status/2051490929023087016,887974092,
2051485046369104101,Tue May 05 02:12:04 +0000 2026,2,Doktor jadi pemandu e-hailing tampung kehidupan #BHnasional Malah lebih menyedihkan ada juga dalam kalangan mereka terpaksa membuat pinjaman peribadi untuk memastikan kelangsungan operasi klinik masing-masing. https://t.co/e1zA6kqOcu,2051485046369104101,,,in,,0,0,2,https://x.com/undefined/status/2051485046369104101,63070483,
2051440999956881433,Tue May 05 02:09:12 +0000 2026,0,@irsandistyawan @irsandistyawan Hai Sahabat irsandistyawan mohon maaf atas ketidaknyamanannya. Kami informasikan apabila memiliki pinjaman di Bank Mandiri maka untuk menjaga kelancaran pembayaran pinjaman akan dilakukan saldo ditahan sejumlah dana angsuran yang dimiliki pada rekening Sahabat,2051484325506605446,,irsandistyawan,in,,0,1,0,https://x.com/undefined/status/2051484325506605446,2278761810,
2051484094148845588,Tue May 05 02:08:17 +0000 2026,1,Pagi teman teman selamat selasa sudah open pinjaman dana pribadi (pinpri) nominal gede nom big open lagi buat yg butuh guru sekolah mahasiswa yang kesusahan joki pinjol galbay untuk yang belum japo/udah jatuh tempo tag: wtb wts urgent pinjam pinjeman gestun uang duit #zonauang https://t.co/JiY9oLsUDw,2051484094148845588,https://pbs.twimg.com/media/HHhV6NWaMAAepjJ.jpg,,in,,0,1,0,https://x.com/undefined/status/2051484094148845588,1224632812122361859,
2051230436236333406,Tue May 05 01:58:41 +0000 2026,1,@LambeSahamjja Yang pasti Gaji dan fasilitas Deputi @bank_indonesia itu besar Transportasi peeumahan kesehatan representasi fasilitas pinjaman berbunga rendah pensiun dan banyak lagi,2051481680561770644,,LambeSahamjja,in,,0,0,0,https://x.com/undefined/status/2051481680561770644,363380931,
2051480484551795188,Tue May 05 01:53:56 +0000 2026,0,PENSTRUKTURAN SEMULA PINJAMAN PMKS: LANGKAH RINGANKAN TEKANAN KOS GLOBAL 'Yang sahih di RTM' #RTM #BeritaRTM #MalaysiaMadani #TaatSetia #BersamaMALAYSIAKU #RancakkanMADANI #MADANIBekerja https://t.co/C5KtPcGucu,2051480484551795188,https://pbs.twimg.com/amplify_video_thumb/2051480207660556290/img/xoBcRd0UnaTVNyrG.jpg,,in,,0,0,0,https://x.com/undefined/status/2051480484551795188,704725700,
2051478309872304289,Tue May 05 01:45:18 +0000 2026,0,aku open pinjaman big nom bagi yg butuh silahkan dm aku ya #pinpri #zonauang #butuhuang #pinjamanpribadiv,2051478309872304289,,,in,,0,0,0,https://x.com/undefined/status/2051478309872304289,1853740444888465408,
2051474761453342996,Tue May 05 01:43:04 +0000 2026,0,sender bingung harus gimana utk nyari uang segitu.. adakah rekomendasi dari teman2 sekira nya pinjaman online untuk pelajar friendly? terimakasih banyak teman2 sebelumnya ,2051477750511554666,,eyesdontcatch,in,,0,0,0,https://x.com/undefined/status/2051477750511554666,1672512458391703552,
2051475887665918138,Tue May 05 01:35:40 +0000 2026,0,ALAMAK!! NAK BUAT PINJAMAN TAPI SUSAH APPROVE ada sesiapa yang pernah menghadapi masalah macam ini - loan lama - ⁠loan kena declined - ⁠interest sangat tinggi ,2051475887665918138,,,in,,0,0,0,https://x.com/undefined/status/2051475887665918138,1740390827149672448,
2051474761453342996,Tue May 05 01:34:13 +0000 2026,0,Ternyata beliau selama ini ga bilang ke sender kalau tabungannya sudah habis.. sender bingung skg harus gimana umur sender 17 th dan sangat tidak memungkinkan utk melakukan pinjaman online sedangkan snder harus check up beliau trs hampir tiap hari..,2051475520316121188,,eyesdontcatch,in,,0,1,0,https://x.com/undefined/status/2051475520316121188,1672512458391703552,
2051475409460732079,Tue May 05 01:33:46 +0000 2026,0,PINJAMAN LULUS DALAM 45 MINIT! Tak perlu tunggu lama tak perlu deposit! Kami bantu selesaikan masalah kewangan anda dengan cara yang telus dan selamat. Lokasi: Johor Bahru ️ Blacklist/CTOS/CCRIS Layak ️ Syarikat Berlesen Sah Jom semak kelayakan anda hari ini. https://t.co/ydY0mgKKu4,2051475409460732079,https://pbs.twimg.com/media/HHhOA1CaQAAt98V.jpg,,in,,0,0,0,https://x.com/undefined/status/2051475409460732079,885390093845880836,
2051473401232122324,Tue May 05 01:25:48 +0000 2026,0,Pinpri or pinjaman pribadi open selectively yaa wa di bio,2051473401232122324,,,in,,0,0,0,https://x.com/undefined/status/2051473401232122324,2956631821,
2051275945299075439,Tue May 05 01:23:17 +0000 2026,0,@salam4jari Ya gpp saya mau pak tapi tolong semua birokrasi persyaratan dipermudah ormas diberantas pinjaman bunga dikecilin gimana?,2051472770685673638,,salam4jari,in,,0,0,0,https://x.com/undefined/status/2051472770685673638,242172506,
2051471814283730950,Tue May 05 01:19:29 +0000 2026,0,PT EQUITY WORLD FUTURES: Equity World Futures Surabaya Pelaku pasar akan mencermati rencana pinjaman tiga bulanan Departemen Keuangan AS https://t.co/HImnI8YxLq,2051471814283730950,,,in,,0,0,0,https://x.com/undefined/status/2051471814283730950,775919329103585280,
2051471436318117984,Tue May 05 01:17:59 +0000 2026,0,Open pagi ini ya Gaskeun yang mau dibantu selesaikan masalah pinjolnya langsung aja chat wa/tele mimin di bio. Fee joki after cair. trusted since 2019 ‍️ #telbay #galbay #jokigalbay,2051471436318117984,,,in,,0,0,0,https://x.com/undefined/status/2051471436318117984,2301003554,
2051190964711293258,Tue May 05 01:00:55 +0000 2026,0,@ph4n_ Kenapa dapet pinjaman harus semudah itu?,2051467141493489908,,ph4n_,in,,0,0,0,https://x.com/undefined/status/2051467141493489908,517522934,
2051261347040731598,Tue May 05 00:52:09 +0000 2026,8,@nozelism Masalahnya udah kompleks. Harus dirombak semuanya. Klo IMF udah nyaranin Indo tuk ngasih pinjaman berarti alarm keras untuk keuangan Indonesia karena IMF telah mengetahui seluk beluk pemborosan anggaran2 yang dikeluarkan rezim ini. Diantaranya MBG Koperasi Desa Danantara.,2051464932974379310,,nozelism,in,,0,0,0,https://x.com/undefined/status/2051464932974379310,1259633965192937472,
2051335645747118357,Mon May 04 16:18:24 +0000 2026,0,Total pinjaman dan pembiayaan BRI mengalami kenaikan sebesar 13 7% dibandingkan tahun lalu (YoY) menjadi Rp1.562 triliun. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/XLbExX5MFb,2051335645747118357,https://pbs.twimg.com/media/HHfO5hXa0AA4dUP.jpg,,in,,0,0,0,https://x.com/undefined/status/2051335645747118357,1889006712314609664,
2051335439492297167,Mon May 04 16:17:35 +0000 2026,22,Yang terhormat adik-adik mahasiswa Sangat disarankan untuk tidak menggunakan pinjaman online (pinjol) sebagai solusi membayar UKT. Risiko yang ditimbulkan cukup besar dan sering kali berujung pada beban finansial yang semakin berat. Sebaiknya pertimbangkan alternatif lain https://t.co/jAw18OyhM3,2051335439492297167,https://pbs.twimg.com/media/HHfOtg7aYAAwgCG.jpg,,in,,2,9,10,https://x.com/undefined/status/2051335439492297167,155157511,
2051333934366245095,Mon May 04 16:11:36 +0000 2026,4,Hari ini cukup bersejarah untuk diri ini. Akhirnya pinjol yang 3 5 tahun lalu galbay lunas sekaligus. Belenggu itu sudah terangkat. Terima kasih karena tetap waras terima kasih sudah bertahan,2051333934366245095,,,in,,0,1,0,https://x.com/undefined/status/2051333934366245095,1426765128767180801,
2051331164078809173,Mon May 04 16:00:36 +0000 2026,0,Hibah ? ️ Pinjaman ️,2051331164078809173,,,in,,0,0,0,https://x.com/undefined/status/2051331164078809173,1728750753257553920,
2051330120993177690,Mon May 04 15:56:27 +0000 2026,0,Kren seorang agi massardi alias oppa gie di tiktok balikan sama mantan nya hedon pula waktu tuh mantan kau ketahuan story tiktoknya pamer hasil thr perusahaan mana mungkin hasil pinjaman temannya,2051330120993177690,,,in,,0,0,0,https://x.com/undefined/status/2051330120993177690,1964211975891931143,
2051317154273005871,Mon May 04 15:54:29 +0000 2026,0,@Rayaazhrar pinjaman pribadi gitu loh say,2051329627159933411,,Rayaazhrar,in,,0,1,0,https://x.com/undefined/status/2051329627159933411,2017802244079685633,
2051327034111172909,Mon May 04 15:44:11 +0000 2026,0,BRI telah berhasil mendistribusikan KUR sebesar Rp47 09 triliun kepada 947 ribu nasabah pinjaman selama periode Januari hingga Maret 2026. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/bfkXhLCIKs,2051327034111172909,https://pbs.twimg.com/media/HHfHEROa0AAO0_U.jpg,,in,,0,0,0,https://x.com/undefined/status/2051327034111172909,1968224660396687360,
2051326939953320183,Mon May 04 15:43:48 +0000 2026,0,BRI sukses memberikan KUR sebesar Rp47 09 triliun kepada 947 ribu nasabah pinjaman antara Januari dan Maret 2026. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/YQn61o9Vrv,2051326939953320183,https://pbs.twimg.com/media/HHfG-yxbQAEdR9N.jpg,,in,,0,0,0,https://x.com/undefined/status/2051326939953320183,1974520811693146113,
2051326221188022368,Mon May 04 15:40:57 +0000 2026,4,pinjaman pribadi apalah apalah️ gue dititip tf aja dari mutual disini aja sesegera mungkin gue bayarin ke aplikasinya. SAKING PENGEN BANTUNYAAAAAA,2051326221188022368,,,in,,0,2,0,https://x.com/undefined/status/2051326221188022368,2017802244079685633,
2051317451309322367,Mon May 04 15:11:18 +0000 2026,0,bayangin gua lagi enak enak menikmatin hujan sambil nangis ke allah ya allah tolong berikan jalan ya allah gimana mau bisa bayar pinjaman kalo usaha ku sellau mandek tengah jalan blm gerakk semuaaa. ya allah tgl 12.. blm beres doa udh mati aja ini motorrr kocakkkkk,2051318760980836375,,shawtylinzz,in,,0,0,0,https://x.com/undefined/status/2051318760980836375,1940095685271158784,
2051318592868933794,Mon May 04 15:10:38 +0000 2026,0,sedih bgt nikmatin duitnya kagak malah harus kudu nanggung semua resiko galbay/telbay spj spl sama seabank.,2051318592868933794,,,in,,0,1,0,https://x.com/undefined/status/2051318592868933794,2039696162555387906,
2051318351130177660,Mon May 04 15:09:41 +0000 2026,0,Kenapa ya ngechat aku cuma kalau lagi butuh pinjaman duit aja.. dikiranya aku punya banyak duit kah.. Minimal jbjb lah masa ngechat kalau lagi butuh doang.,2051318351130177660,,,in,,0,0,0,https://x.com/undefined/status/2051318351130177660,1523884149538361344,
2051317521387753793,Mon May 04 15:06:23 +0000 2026,0,beberapa penipu pinjaman pinpri dapin yang lagi aktif hati hati ya oll @nugriintea @Fanyaern @beypinkiypins #zonauang,2051317521387753793,,,in,,0,0,0,https://x.com/undefined/status/2051317521387753793,1979119982085836803,
2051317154273005871,Mon May 04 15:06:09 +0000 2026,0,KALO MAU DENDA MINIMAL MIKIR LAH ANJIR EMANG SIH ITU DUIT LU. TAPI DENDANYA GA PERJAM JUGA KAN? gilaaaaaaa ga masuk logika. pemerasan berkedok pinjaman,2051317461698670743,,halfofindie,in,,0,1,0,https://x.com/undefined/status/2051317461698670743,2017802244079685633,
2051275945299075439,Mon May 04 15:05:30 +0000 2026,0,@salam4jari Kalau maunya begitu ya mending tutup saja Kemenaker dan uangnya bisa digunakan untuk pinjaman ke UMKM dan Bisnis anak muda biar semakin bisa menciptakan lapangan kerja. Tolong di segerakan...,2051317300050206935,,salam4jari,in,,0,0,0,https://x.com/undefined/status/2051317300050206935,900146144,
2051317274322370576,Mon May 04 15:05:24 +0000 2026,0,Kalau maunya begitu ya mending tutup saja Kemenaker dan uangnya bisa digunakan untuk pinjaman ke UMKM dan Bisnis anak muda biar semakin bisa menciptakan lapangan kerja. Tolong di segerakan...,2051317274322370576,,,in,,0,0,0,https://x.com/undefined/status/2051317274322370576,900146144,
2051188660931080282,Mon May 04 14:54:57 +0000 2026,0,@LambeSahamjja Biasa itu kalo ditanya orang bank buat pengajuan pinjaman,2051314644837650842,,LambeSahamjja,in,,0,0,0,https://x.com/undefined/status/2051314644837650842,1101759584128008192,
2051248164305592368,Mon May 04 14:30:32 +0000 2026,5,@KapudS640 Sejak memori saya bisa menangkap obrolan ortu bapak saya gak pernah terima gaji utuh sll dipotong pinjaman koprasi. Kalo lunas sll berencana pinjam lagi. Begitu saja terus sampe pensiun,2051308501553856715,,KapudS640,in,,0,0,0,https://x.com/undefined/status/2051308501553856715,1445943841,
2051275945299075439,Mon May 04 14:20:58 +0000 2026,5,@salam4jari Maksudnya anak muda disuruh ngutang ke bank buat dapet pinjaman modal. Terus bikin usaha yang nyerap tenaga kerja informal. Sejahtera? Mereka-mereka ini gak peduli?,2051306091687117250,,salam4jari,in,,0,0,0,https://x.com/undefined/status/2051306091687117250,1965386765386289152,
2051305765701570829,Mon May 04 14:19:40 +0000 2026,12,:: Dana pinjaman itu digunakan untuk bangun proyek negara yg vital pabrik pupuk pabrik semen pabrik baja dsb. Bukan untuk dimakan dan jadi TAEK. *Beda eks mertua dengan eks mantu. #2026GantiPrabowoGibran https://t.co/A7cmoaUnRz,2051305765701570829,https://pbs.twimg.com/ext_tw_video_thumb/2051305347898580992/pu/img/0xvyHaecMs5mPJ6I.jpg,,in,,1,3,5,https://x.com/undefined/status/2051305765701570829,1937212457342390272,
2051305565427806434,Mon May 04 14:18:52 +0000 2026,0,aku open pinjaman big nom bagi yg butuh silahkan dm aku ya #pinpri #zonauang #butuhuang #pinjamanpribadi,2051305565427806434,,,in,,0,0,0,https://x.com/undefined/status/2051305565427806434,1853740444888465408,
2051219545608855553,Mon May 04 14:14:32 +0000 2026,1,@bismillahyuk_ gapernah divisit udh 8bulan galbay 7 aplikasi,2051304475261124920,,bismillahyuk_,in,,0,1,0,https://x.com/undefined/status/2051304475261124920,1896892190133297152,
2051294053132898330,Mon May 04 14:12:44 +0000 2026,0,@NajwaAisya40881 Sejauh ini pinjaman dari Persib.,2051304020841758815,,NajwaAisya40881,in,,0,1,0,https://x.com/undefined/status/2051304020841758815,1042719651250110464,
2051303949815406686,Mon May 04 14:12:27 +0000 2026,0,Senin 04 Mei 2026 Kegiatan Bhabinkamtibmas desa Sukoharjo Aiptu Ratno Hartono melaksanakan sambang warga dsn.klidon sukoharjo memberikan himbauan agar lebih waspada terhadap penipuan on line jauhi judi on line jauhi pinjaman on line. https://t.co/78jOZewZj9,2051303949815406686,https://pbs.twimg.com/media/HHeyEeqaMAAQEat.jpg,,in,,0,0,0,https://x.com/undefined/status/2051303949815406686,1477979603436113920,
2051303943683424613,Mon May 04 14:12:26 +0000 2026,0,Total pinjaman dan pembiayaan BRI mengalami kenaikan sebesar 13 7% dibandingkan tahun sebelumnya (YoY) mencapai Rp1.562 triliun. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/j0Yvt2KHXm,2051303943683424613,https://pbs.twimg.com/media/HHeyELGbIAA3luf.jpg,,in,,0,0,0,https://x.com/undefined/status/2051303943683424613,1885354824277123074,
2051303874158567674,Mon May 04 14:12:09 +0000 2026,0,Total pinjaman dan pembiayaan BRI mengalami kenaikan sebesar 13 7% dibandingkan tahun sebelumnya (YoY) menjadi Rp1.562 triliun. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/Mpvgyv5NBg,2051303874158567674,https://pbs.twimg.com/media/HHeyAJma4AAuRqV.jpg,,in,,0,0,0,https://x.com/undefined/status/2051303874158567674,1933198395092668416,
2050954727127728375,Mon May 04 14:06:04 +0000 2026,1,@Billy_Naravit embege itu lumbung yg cukup jd jaminan tpi yg kesian itu KaDes yg punya potensi besar disandra oleh kadeempe (lebih sedih potensi bencana lingkungannya) dg pinjaman 3M namun liat Rp→$ naik 100an dalam hitungan hari kita mestinya lebih khawatir kelanjutan NKRi sebelum 2029 )):,2051302343543861722,,Billy_Naravit,in,,0,0,0,https://x.com/undefined/status/2051302343543861722,869909443,
2051299470407872571,Mon May 04 13:55:43 +0000 2026,0,Note : Bukunya pinjaman dari teman yang juga fangirl hijrah,2051299736314061078,,eghasefyaaa,in,,0,0,0,https://x.com/undefined/status/2051299736314061078,1330041161738805253,
2051219545608855553,Mon May 04 13:49:26 +0000 2026,2,@Rakyatpantura Galbay sama telbay itu beda ya. Kalo galbay biasanya emang mereka sengajain ngga mau bayar. Pejuang debtfree di sini itu telbay. Dan lagi MENGUSAHAKAN untuk bayar pelan2.,2051298158060372044,,Rakyatpantura,in,,0,0,0,https://x.com/undefined/status/2051298158060372044,2024676727453278208,
2050718633249452450,Mon May 04 13:32:01 +0000 2026,0,@PanduJaPa @OniDewono @aldotjahjadi8 Jika banyak yang gagal bayar (NPL tinggi) negara lewat APBN yang tanggung beban utama: - Jamkrindo/LPS harus bayar klaim jaminan pinjaman. - Subsidi bunga tetap jalan meski kredit macet. - Bisa butuh suntikan modal tambahan ke BRI/BNI/Mandiri. Akibatnya: defisit APBN,2051293775041909062,,PanduJaPa,in,,0,0,0,https://x.com/undefined/status/2051293775041909062,1720665183188922368,
2051219545608855553,Mon May 04 13:25:04 +0000 2026,0,@bismillahyuk_ kredivo masi tak rawat akulaku punya tunggakan dri januari smpe skrg masi galbay ,2051292024985514116,,bismillahyuk_,in,,0,4,0,https://x.com/undefined/status/2051292024985514116,1917612946622144512,
2051236585119879270,Mon May 04 13:16:51 +0000 2026,6,@RizTsx15777 @fufufavance @Sidewinder_mk2 Vietnam bisa menang juga bukan tanpa sekutu dia dapet banyak alutsista pinjaman dari Uni Soviet dulu,2051289954802954379,,RizTsx15777,in,,0,1,0,https://x.com/undefined/status/2051289954802954379,1376374827406135301,
2051275945299075439,Mon May 04 13:16:35 +0000 2026,3,@salam4jari Tolol ni Pemerintah. Permudah tuh pinjaman bank turunin bunganya beri insentif untuk anak muda berusaha baru lu dorong mereka nyiptain lapangan kerja. Bukan nyuruh doang tanpa bantuan apa-apa. Saat uda ada hasilnya kalian palakin. B*ngs*t.,2051289888201597203,,salam4jari,in,,0,0,0,https://x.com/undefined/status/2051289888201597203,3747634332,
2051121999079256264,Mon May 04 13:13:04 +0000 2026,0,@ferrykoto Catat ini : pemerintah itu membiayai programnya melalui instrumen pasar modal (SBN) daripada pinjaman langsung dari bank swasta. Dah ngertikan siapa distributor dan akumulator terbesar SBN?,2051289003455086933,,OxigenForest,in,,0,0,0,https://x.com/undefined/status/2051289003455086933,67525856,
2051285830535463120,Mon May 04 13:00:27 +0000 2026,0,Total pinjaman dan pembiayaan BRI mengalami kenaikan sebesar 13 7% dibandingkan tahun lalu (YoY) menjadi Rp1.562 triliun. #KURBR #BRIUntukUMKM #SatuBankUntukSemua https://t.co/pnfCwmlNsb,2051285830535463120,https://pbs.twimg.com/media/HHehl3FbQAABpyJ.jpg,,in,,0,0,0,https://x.com/undefined/status/2051285830535463120,1913284885134880768,
2051180060774662646,Mon May 04 12:58:13 +0000 2026,0,@tanyakanrl Halahh palingan rage bait mana ada pengajuan pinjaman atas nama orang lain semudah itu,2051285267542393239,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/2051285267542393239,1897690515799511041,
2051284166243913932,Mon May 04 12:53:50 +0000 2026,0,Ngeri asli dah kalo harus punya kreditan gede di tahun2 ini. Ngeri galbay kek jaman covid. ,2051284166243913932,,,in,,0,0,0,https://x.com/undefined/status/2051284166243913932,500822473,
2051283591603298632,Mon May 04 12:51:33 +0000 2026,1,Capai kebebasan kewangan dan selesaikan isu pembayaran balik pinjaman atau pembiayaan anda dengan sokongan AKPK. Kami memahami cabaran yang anda hadapi. Jangan berputus asa. AKPK berperanan sebagai perantara untuk membantu anda berunding dengan institusi kewangan secara https://t.co/DJZ015CR9u,2051283591603298632,https://pbs.twimg.com/media/HHefjVDbgAAvjuE.jpg,,in,,0,1,0,https://x.com/undefined/status/2051283591603298632,81049879,
2051279248422535340,Mon May 04 12:51:30 +0000 2026,0,@Fanyaern penipu pinjaman pinpri,2051283579343425866,,Fanyaern,in,,0,0,0,https://x.com/undefined/status/2051283579343425866,1979119982085836803,
2051219545608855553,Mon May 04 12:43:03 +0000 2026,1,@bismillahyuk_ Anda blm bisa bayar galbay aja. Bodo amat ama visit2an. Bilang aja blm ada uangnya. Selesai. Gak pakek prioritas2an. Pinjol semua sama legal maupun ilegal. Begitu ada uangnya nego.,2051281450482450561,,bismillahyuk_,in,,0,1,1,https://x.com/undefined/status/2051281450482450561,831467459429281792,
2051279939471827455,Mon May 04 12:37:03 +0000 2026,0,This is what im talking about Imf itu dah nawarin indonesia pinjaman uang udah lampu merah banget ini kalo IMF minjemin uang. Kita juga udah pake sisa anggaran tahun lalu yang seharusnya jadi emergency fund negara ini. Kalo MBG stop bisa ga sekacau ini sih,2051279939471827455,,,in,,0,0,1,https://x.com/undefined/status/2051279939471827455,1793991424029179904,
2051219545608855553,Mon May 04 12:36:16 +0000 2026,0,@bismillahyuk_ plis kak aku udah lunas pinjaman di KP tapi gabisa tutup akun katanya pembayaran tagihan anda belum 5 tahun ada yg tau cara tutup akunnya ga ya? ,2051279745657250194,,bismillahyuk_,in,,0,1,0,https://x.com/undefined/status/2051279745657250194,1648297359749844996,
2051279657102922239,Mon May 04 12:35:55 +0000 2026,0,Bank Negara Malaysia melaporkan pertumbuhan kredit sektor swasta kekal stabil pada 5.6% pada Mac 2026 disokong oleh peningkatan pinjaman perniagaan kepada 5.8% dan pinjaman isi rumah pada 5.4%. https://t.co/wu5k61m3MJ,2051279657102922239,,,in,,0,0,1,https://x.com/undefined/status/2051279657102922239,814979304,
2051279403200688170,Mon May 04 12:34:55 +0000 2026,0,yuk! yang butuh pinjaman bisa langsung dm aku,2051279403200688170,,,in,,0,0,0,https://x.com/undefined/status/2051279403200688170,1706578551007547392,
2051278876484235770,Mon May 04 12:32:49 +0000 2026,1,butuh pinjaman 80jt,2051278876484235770,,,in,,0,2,0,https://x.com/undefined/status/2051278876484235770,1161980389797142533,
2051219545608855553,Mon May 04 12:27:59 +0000 2026,0,@bismillahyuk_ Penasaran sama yang galbay .emang sengaja atau emang ga ada duit sh ?,2051277659309760637,,bismillahyuk_,in,,0,1,0,https://x.com/undefined/status/2051277659309760637,2592778987,
2051273928723841066,Mon May 04 12:13:10 +0000 2026,0,Udah tenang dong?? Gak ko gais masih 2 apk lagi gw udh pasrah dah kalo mau pada visit silahkan. Pinjaman BRI pun ada 2 juga. Pada rajin2 juga bjirr mereka ini nyamperin kalo telat bayar mana ngeselin bgt orangnya,2051273931945124298,,happinesskiyowo,in,,0,0,0,https://x.com/undefined/status/2051273931945124298,1453898116734668800,
2051225076658503868,Mon May 04 12:11:32 +0000 2026,1,@oreo_koshka330 Just told him . A Dr title worth nothing once u get stroke Pangkat hanya pinjaman jgn perlekeh orang sebagai tahi ayam ,2051273518361522568,,oreo_koshka330,in,,0,0,0,https://x.com/undefined/status/2051273518361522568,1506525653642153984,
2051219545608855553,Mon May 04 12:05:08 +0000 2026,0,@bismillahyuk_ Teman aku ada galbay di aku lakukan udah 3 bulan belum ada visit siih kak cuma spam telpon chat dan email,2051271908788961453,,bismillahyuk_,in,,0,0,0,https://x.com/undefined/status/2051271908788961453,1992554622645587968,
2051267601691721770,Mon May 04 11:48:01 +0000 2026,1,pinjaman segala macam udah dibantu keluarga semua.. skrg cuma berharap data prib ku ga disalahgunakan sm penipu pinpri anjg itu,2051267601691721770,,,in,,0,0,0,https://x.com/undefined/status/2051267601691721770,2050075814310678528,
2051184843992838259,Mon May 04 11:44:05 +0000 2026,0,@pistaciyou Ngajukan pinjaman buat rumah ,2051266611013976075,,pistaciyou,in,,0,0,0,https://x.com/undefined/status/2051266611013976075,1259859150764486664,
2051266569079226762,Mon May 04 11:43:55 +0000 2026,0,open pinpri max 20juta yang mau melunasi ukt paylatter atau cicilan lain nya dan urgent lain nya syarat dan ketentuan berlaku. ️COWO (2) #zonauang #pinpri #pinjamanpribadi #pinjaman #butuhuang,2051266569079226762,,,in,,0,0,0,https://x.com/undefined/status/2051266569079226762,2755601566,
2051266459364622837,Mon May 04 11:43:29 +0000 2026,0,open pinjaman max 20juta yuk yang cicilan nya jatuh tempo aku bisa bantu atau untuk ukt juga bisa cowo (2) #zonauang #pinpri #pinjaman #pinjamanpribadi,2051266459364622837,,,in,,0,0,0,https://x.com/undefined/status/2051266459364622837,767220281622618113,
2051193707790299188,Mon May 04 11:38:08 +0000 2026,0,@elsatria_p @TheShooter_id jasikkk jebul ngece pemain pinjaman,2051265113966203344,,elsatria_p,in,,0,0,0,https://x.com/undefined/status/2051265113966203344,1230715026656284673,
2051264597747958012,Mon May 04 11:36:05 +0000 2026,0,Pengen baca buku puisi indo tapi dimana ya yg bisa akses pinjaman buku buku puisi,2051264597747958012,,,in,,0,3,0,https://x.com/undefined/status/2051264597747958012,1959911595477532672,
2051182015777771650,Mon May 04 11:34:47 +0000 2026,1,@harakahdailyHD SG4 je yg takde hala tuju yg jelas. Sampai bonus utk penjawat awam pun federal kena bayarkan. Kerajaan Perpaduan mmg dah ada tujuan yg jelas naikkan GDP turunkan kadar hutang negara dgn pinjaman sifarkan penduduk miskin tegar... Dan byk lagi.. walaun tahu baca ke? https://t.co/B6OvUYBvl5,2051264271313768793,https://pbs.twimg.com/tweet_video_thumb/HHeN-jAaAAA7I32.jpg,harakahdailyHD,in,,0,0,1,https://x.com/undefined/status/2051264271313768793,27800870,
2051260422091833854,Mon May 04 11:30:48 +0000 2026,0,Admin Queen dan admin Eloura @Eloura99 udah lama handle cust dari apknya awal meluncur sampe gonta ganti warna kita berdua nemenin cust galbay sampe tuntas Tuntas limitnya tuntas terornya anjay https://t.co/J8lqoS9VVo,2051263269957214708,,xxxqueenpinjol,in,,0,0,0,https://x.com/undefined/status/2051263269957214708,1581486648319410178,
2051219545608855553,Mon May 04 11:27:01 +0000 2026,0,@AzkaaNFT Yang namanya galbay/telbay mah ga akan aman kak. Pasti akan ada yg namanya diterror2 sama DC. untuk adakambing itu blm ada fc CUMA dia doxxing ke sosmed2 kita dan keluar kondar Saran aku: private sosmed ganti uname&amp;foto atau deactived akun sosmed kamu semua,2051262314368888945,,AzkaaNFT,in,,0,0,0,https://x.com/undefined/status/2051262314368888945,2024676727453278208,
2051219545608855553,Mon May 04 11:21:43 +0000 2026,0,@bismillahyuk_ Itu loh ka yang dari BC* adek tiri yang modelan online ada bisa pinjaman dsana. Adem bangettt cm takut tb tb cilupba ajaa,2051260982899757213,,bismillahyuk_,in,,0,0,0,https://x.com/undefined/status/2051260982899757213,1765333020192784384,
2051219545608855553,Mon May 04 11:15:16 +0000 2026,0,@bismillahyuk_ Sy ada cicilan ada kami 1 2 kalo d galbay aman ga min? Takutnya dateng ke kantor gitu,2051259359192293602,,bismillahyuk_,in,,0,1,0,https://x.com/undefined/status/2051259359192293602,1523138770853277697,
2051219545608855553,Mon May 04 11:12:41 +0000 2026,0,@bismillahyuk_ Santai jaa adepin divo mah...bilang aja blm punya dana.....aku udh 360 hari galbay ngak ada ynag berani Dateng tuh....wk..wk...,2051258708299223205,,bismillahyuk_,in,,0,1,0,https://x.com/undefined/status/2051258708299223205,1153249815754448898,
1645946828112953345,Mon May 04 11:10:01 +0000 2026,0,@soberninna Jadi galbay ga kak? Aman ga?,2051258036514422843,,soberninna,in,,0,0,0,https://x.com/undefined/status/2051258036514422843,1167815216702164997,
